timestamp,v_enc,v_ave,v_comp,v_acc,v_setp,yawrate,yawrate_traj,yawrate_setp,yaw,yaw_traj,yaw_setp,beta,beta_setp,beta_dot,beta_dot_setp,x_cor,y_cor,x_cor_setp,y_cor_setp,a_x,a_y,a_setp,d_la,d_l,d_r,d_ra,wall_la,wall_l,wall_r,wall_ra,v_p,v_i,v_d,duty_v,yawrate_p,yawrate_i,yawrate_d,duty_yaw,yaw_p,yaw_i,wall_p,wall_i,wall_d,diag_p,voltage,turn_type,on_wall_center_time,not_corner_l_elapsed_time,not_corner_r_elapsed_time,in_detect_edge_area,detected_edge,3section_ahead_dist
0.969000, 0.098591, 0.099082, 0.098667, 0.144688, 0.100000, -1.932910, 0.000000, -0.111293, -0.008879,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499551, 1.440909, 0.500000, 1.402238,-3.378666, 1.194018, 0.000000, 0.143065, 0.053663, 0.046920, 0.131017, 109.000000, 619.000000, 606.000000,123.000000, 0.001193, -0.029361, -0.000165, 0.027268, 0.001590, -0.004466, 0.000000, -0.002876, -0.008798,-0.002229, 0.000000, 0.000000, 0.000000, 0.000000, 3.920879, 2.000000, 0.040000, 23.078945, 0.803993,0.000000, 0.000000, 0.140318
0.979000, 0.097080, 0.098364, 0.097795, 0.143550, 0.100000, -1.022910, 0.000000, 0.013563, 0.003606,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499551, 1.451856, 0.500000, 1.413350,-4.666004, 1.491925, 0.000000, 0.139471, 0.052133, 0.046348, 0.129141, 116.000000, 664.000000, 626.000000,128.000000, 0.002127, -0.029228, 0.000188, 0.028686, 0.000904, -0.004268, 0.000000, -0.003364, 0.003547,-0.002213, 0.000000, 0.000000, 0.000000, 0.000000, 3.907692, 2.000000, 0.050000, 23.088940, 0.813993,0.000000, 0.000000, 0.139333
0.989000, 0.098969, 0.098515, 0.098442, 0.143404, 0.100000, 2.267090, 0.000000, 0.047809, 0.007021,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499552, 1.462781, 0.500000, 1.424461,-4.420740, 0.339781, 0.000000, 0.143065, 0.050596, 0.045747, 0.128419, 109.000000, 714.000000, 648.000000,130.000000, 0.001930, -0.029057, 0.000019, 0.028492, -0.001937, -0.004254, -0.000000, -0.006191, 0.006917,-0.002207, 0.000000, 0.000000, 0.000000, 0.000000, 3.876923, 2.000000, 0.060000, 23.098934, 0.823993,0.000000, 0.000000, 0.138350
0.999000, 0.100480, 0.099837, 0.102195, 0.148119, 0.100000, 6.887090, 0.000000, -0.259330, -0.023687,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499552, 1.473857, 0.500000, 1.435572,-4.432704, -1.371087, 0.000000, 0.140973, 0.049284, 0.045354, 0.126678, 113.000000, 761.000000, 663.000000,135.000000, 0.000211, -0.028982, -0.000517, 0.026312, -0.006236, -0.004884, -0.000000, -0.011121, -0.023649,-0.002242, 0.000000, 0.000000, 0.000000, 0.000000, 3.892308, 2.000000, 0.070000, 23.108929, 0.833993,0.000000, 0.000000, 0.137353
1.009000, 0.100857, 0.101160, 0.098584, 0.142967, 0.100000, 2.267090, 0.000000, -0.844852, -0.082181,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499543, 1.485093, 0.500000, 1.446684,-4.825127, -5.803792, 0.000000, 0.139471, 0.048081, 0.044700, 0.126005, 116.000000, 808.000000, 689.000000,137.000000, -0.001507, -0.029050, -0.000816, 0.024226, -0.002716, -0.005931, 0.000000, -0.008646, -0.083134,-0.002331, 0.000000, 0.000000, 0.000000, 0.000000, 3.904396, 2.000000, 0.080000, 23.118923, 0.843993,0.000000, 0.000000, 0.136342
1.019000, 0.099346, 0.100026, 0.101089, 0.145092, 0.100000, 2.267090, 0.000000, -0.851148, -0.082727,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499527, 1.496223, 0.500000, 1.457795,-4.917251, -4.072584, 0.000000, 0.138023, 0.047110, 0.044220, 0.126340, 119.000000, 849.000000, 709.000000,136.000000, -0.000034, -0.029117, -0.000007, 0.026442, -0.002721, -0.006090, -0.000000, -0.008811, -0.082749,-0.002388, 0.000000, 0.000000, 0.000000, 0.000000, 3.884615, 2.000000, 0.090000, 23.128918, 0.853993,0.000000, 0.000000, 0.135340
1.029000, 0.095947, 0.097004, 0.095137, 0.141358, 0.100000, 0.587090, 0.000000, 0.124886, 0.014917,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499516, 1.507039, 0.500000, 1.468906,-3.522235, -5.172086, 0.000000, 0.136171, 0.046376, 0.043941, 0.125022, 123.000000, 882.000000, 721.000000,140.000000, 0.003894, -0.028954, 0.001208, 0.031749, -0.000403, -0.004430, -0.000000, -0.004834, 0.014470,-0.002356, 0.000000, 0.000000, 0.000000, 0.000000, 3.895604, 2.000000, 0.100000, 23.138912, 0.863992,0.000000, 0.000000, 0.134366
1.039000, 0.095947, 0.095682, 0.096793, 0.143580, 0.100000, -2.142910, 0.000000, -0.269983, -0.024561,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499515, 1.517671, 0.500000, 1.480018,-3.888337, -7.049255, 0.000000, 0.135721, 0.045761, 0.043668, 0.124700, 124.000000, 911.000000, 733.000000,141.000000, 0.005613, -0.028563, 0.001217, 0.033867, 0.001634, -0.005091, 0.000000, -0.003456, -0.023501,-0.002332, 0.000000, 0.000000, 0.000000, 0.000000, 3.893407, 2.000000, 0.110000, 23.148907, 0.873992,0.000000, 0.000000, 0.133410
1.049000, 0.098969, 0.097533, 0.099389, 0.147291, 0.100000, 1.567090, 0.000000, 0.014372, 0.003880,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499513, 1.528474, 0.500000, 1.491129,-3.730411, -6.659225, 0.000000, 0.138500, 0.045434, 0.043313, 0.122834, 118.000000, 927.000000, 749.000000,147.000000, 0.003207, -0.028214, -0.000054, 0.030539, -0.001355, -0.004673, -0.000000, -0.006028, 0.003784,-0.002382, 0.000000, 0.000000, 0.000000, 0.000000, 3.920879, 2.000000, 0.120000, 23.158901, 0.883992,0.000000, 0.000000, 0.132437
1.059000, 0.099724, 0.098818, 0.097923, 0.145502, 0.100000, -6.342909, 0.000000, 0.617807, 0.064204,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499515, 1.539446, 0.500000, 1.502240,-2.242075, -7.735996, 0.000000, 0.137552, 0.044978, 0.043140, 0.122235, 120.000000, 950.000000, 757.000000,149.000000, 0.001537, -0.028045, -0.000534, 0.028559, 0.006074, -0.003452, 0.000000, 0.002622, 0.063445,-0.002394, 0.000000, 0.000000, 0.000000, 0.000000, 3.902198, 2.000000, 0.130000, 23.168896, 0.893992,0.000000, 0.000000, 0.131450
1.069000, 0.098213, 0.099006, 0.098244, 0.143977, 0.100000, -3.402910, 0.000000, 0.062525, 0.008633,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499525, 1.550463, 0.500000, 1.513351,-3.961318, -7.235896, 0.000000, 0.134401, 0.044822, 0.043161, 0.126005, 127.000000, 958.000000, 756.000000,137.000000, 0.001292, -0.027967, -0.000334, 0.028592, 0.003024, -0.004404, 0.000000, -0.001380, 0.008548,-0.002357, 0.000000, 0.000000, 0.000000, 0.000000, 3.894506, 2.000000, 0.140000, 23.178890, 0.903992,0.000000, 0.000000, 0.130458
1.079000, 0.098213, 0.098440, 0.101517, 0.150131, 0.100000, 7.587090, 0.000000, 0.443254, 0.046664,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499532, 1.561401, 0.500000, 1.524463,-0.926022, -6.513263, 0.000000, 0.132708, 0.044593, 0.043097, 0.121069, 131.000000, 970.000000, 759.000000,153.000000, 0.002028, -0.027822, -0.000002, 0.029805, -0.006234, -0.003862, -0.000000, -0.010096, 0.045936,-0.002302, 0.000000, 0.000000, 0.000000, 0.000000, 3.909890, 2.000000, 0.150000, 23.188885, 0.913992,0.000000, 0.000000, 0.129474
1.089000, 0.098591, 0.098364, 0.096941, 0.147285, 0.100000, 0.237090, 0.000000, 0.142912, 0.016611,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499536, 1.572326, 0.500000, 1.535574,1.211965, -4.938786, 0.000000, 0.133971, 0.044349, 0.043011, 0.120784, 128.000000, 983.000000, 763.000000,154.000000, 0.002127, -0.027658, 0.000021, 0.030089, -0.000082, -0.004229, 0.000000, -0.004311, 0.016339,-0.002282, 0.000000, 0.000000, 0.000000, 0.000000, 3.886813, 2.000000, 0.160000, 23.198879, 0.923992,0.000000, 0.000000, 0.128491
1.099000, 0.099346, 0.098780, 0.097503, 0.144731, 0.100000, 7.587090, 0.000000, -0.183249, -0.016010,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499539, 1.583293, 0.500000, 1.546685,-0.715454, -7.647461, 0.000000, 0.129915, 0.044128, 0.042948, 0.119669, 138.000000, 995.000000, 766.000000,158.000000, 0.001586, -0.027516, -0.000157, 0.029513, -0.006781, -0.004922, -0.000000, -0.011703, -0.015815,-0.002287, 0.000000, 0.000000, 0.000000, 0.000000, 3.907692, 2.000000, 0.170000, 23.208874, 0.933992,0.000000, 0.000000, 0.127504
1.109000, 0.098969, 0.099384, 0.099421, 0.144804, 0.100000, 5.207089, 0.000000, -0.783725, -0.076006,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499531, 1.594340, 0.500000, 1.557797,2.699104, -4.597809, 0.000000, 0.131889, 0.044019, 0.042990, 0.119125, 133.000000, 1001.000000, 764.000000,160.000000, 0.000801, -0.027431, -0.000327, 0.028642, -0.005228, -0.006021, -0.000000, -0.011249, -0.075538,-0.002352, 0.000000, 0.000000, 0.000000, 0.000000, 3.868132, 2.000000, 0.180000, 23.218868, 0.943991,0.000000, 0.000000, 0.126509
1.119000, 0.098969, 0.099157, 0.101606, 0.149701, 0.100000, -2.142910, 0.000000, -0.786494, -0.076198,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499515, 1.605358, 0.500000, 1.568908,3.215954, 0.007178, 0.000000, 0.128406, 0.043910, 0.042948, 0.118591, 142.000000, 1007.000000, 766.000000,162.000000, 0.001095, -0.027359, -0.000102, 0.029234, 0.001184, -0.006050, 0.000000, -0.004866, -0.075556,-0.002431, 0.000000, 0.000000, 0.000000, 0.000000, 3.907692, 2.000000, 0.190000, 23.228863, 0.953991,0.000000, 0.000000, 0.125518
1.129000, 0.100480, 0.099686, 0.098782, 0.147892, 0.100000, 0.797090, 0.000000, -0.658491, -0.063330,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499501, 1.616417, 0.500000, 1.580019,2.944368, -1.847259, 0.000000, 0.129915, 0.043892, 0.042905, 0.117549, 138.000000, 1008.000000, 768.000000,166.000000, 0.000408, -0.027291, -0.000299, 0.028418, -0.001270, -0.005999, -0.000000, -0.007269, -0.063131,-0.002512, 0.000000, 0.000000, 0.000000, 0.000000, 3.891209, 2.000000, 0.200000, 23.238857, 0.963991,0.000000, 0.000000, 0.124522
1.139000, 0.100857, 0.101122, 0.103226, 0.152101, 0.100000, -0.042910, 0.000000, -0.629650, -0.060379,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499488, 1.627648, 0.500000, 1.591130,4.259224, 0.562313, 0.000000, 0.129153, 0.043856, 0.042842, 0.116049, 140.000000, 1010.000000, 771.000000,172.000000, -0.001458, -0.027345, -0.000742, 0.026055, -0.000512, -0.006053, 0.000000, -0.006566, -0.061056,-0.002615, 0.000000, 0.000000, 0.000000, 0.000000, 3.900000, 2.000000, 0.210000, 23.248852, 0.973991,0.000000, 0.000000, 0.123512
1.149000, 0.103124, 0.102104, 0.101209, 0.150311, 0.100000, 0.867090, 0.000000, -0.924353, -0.089776,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499475, 1.638968, 0.500000, 1.602242,3.165704, -1.715654, 0.000000, 0.128038, 0.043803, 0.042863, 0.116294, 143.000000, 1013.000000, 770.000000,171.000000, -0.002735, -0.027512, -0.000837, 0.024516, -0.001563, -0.006715, 0.000000, -0.008278, -0.091665,-0.002715, 0.000000, 0.000000, 0.000000, 0.000000, 3.893407, 2.000000, 0.220000, 23.258846, 0.983991,0.000000, 0.000000, 0.122493
1.159000, 0.102746, 0.102293, 0.101531, 0.148787, 0.100000, -4.872910, 0.000000, -0.659282, -0.063193,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499459, 1.650338, 0.500000, 1.613353,5.129015, 1.378266, 0.000000, 0.128406, 0.043767, 0.042863, 0.113475, 142.000000, 1015.000000, 770.000000,183.000000, -0.002981, -0.027733, -0.000577, 0.024310, 0.003677, -0.006287, 0.000000, -0.002610, -0.064642,-0.002798, 0.000000, 0.000000, 0.000000, 0.000000, 3.894506, 2.000000, 0.230000, 23.268841, 0.993991,0.000000, 0.000000, 0.121470
1.169000, 0.103124, 0.102746, 0.104932, 0.153159, 0.100000, 0.097090, 0.000000, -0.699501, -0.067154,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499447, 1.661750, 0.500000, 1.624464,5.300102, 3.383451, 0.000000, 0.125562, 0.043714, 0.042863, 0.114386, 150.000000, 1018.000000, 770.000000,179.000000, -0.003570, -0.027990, -0.000520, 0.023520, -0.000695, -0.006554, -0.000000, -0.007249, -0.068999,-0.002872, 0.000000, 0.000000, 0.000000, 0.000000, 3.906593, 2.000000, 0.240000, 23.278835, 1.003991,0.000000, 0.000000, 0.120443
1.179000, 0.101991, 0.102028, 0.101493, 0.152089, 0.100000, -9.422910, 0.000000, -0.274634, -0.024616,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499435, 1.673099, 0.500000, 1.635576,5.718846, 3.347559, 0.000000, 0.124218, 0.043732, 0.042842, 0.114156, 154.000000, 1017.000000, 771.000000,180.000000, -0.002637, -0.028233, -0.000009, 0.024722, 0.007983, -0.005740, 0.000000, 0.002243, -0.025115,-0.002905, 0.000000, 0.000000, 0.000000, 0.000000, 3.893407, 2.000000, 0.250000, 23.288830, 1.013991,0.000000, 0.000000, 0.119421
1.189000, 0.098213, 0.100177, 0.098347, 0.148428, 0.100000, -0.672910, 0.000000, -0.466596, -0.043795,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499432, 1.684272, 0.500000, 1.646687,4.496114, 3.617948, 0.000000, 0.124218, 0.043714, 0.042863, 0.112159, 154.000000, 1018.000000, 770.000000,189.000000, -0.000231, -0.028357, 0.000785, 0.027798, 0.000180, -0.006262, 0.000000, -0.006082, -0.043873,-0.002869, 0.000000, 0.000000, 0.000000, 0.000000, 3.907692, 2.000000, 0.260000, 23.298824, 1.023992,0.000000, 0.000000, 0.118416
1.199000, 0.097080, 0.097911, 0.099652, 0.151909, 0.100000, 1.567090, 0.000000, 0.055906, 0.008469,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499427, 1.695164, 0.500000, 1.657798,4.387240, 6.406783, 0.000000, 0.124218, 0.043714, 0.042759, 0.111732, 154.000000, 1018.000000, 775.000000,191.000000, 0.002716, -0.028235, 0.001349, 0.031430, -0.001319, -0.005418, -0.000000, -0.006737, 0.008293,-0.002819, 0.000000, 0.000000, 0.000000, 0.000000, 3.904396, 2.000000, 0.270000, 23.308819, 1.033992,0.000000, 0.000000, 0.117435
1.209000, 0.097835, 0.097420, 0.099568, 0.156206, 0.100000, -3.402910, 0.000000, -0.221021, -0.019206,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499425, 1.705980, 0.500000, 1.668910,3.930211, 5.369494, 0.000000, 0.122293, 0.043696, 0.042842, 0.110692, 160.000000, 1019.000000, 771.000000,196.000000, 0.003354, -0.027981, 0.000966, 0.031940, 0.002777, -0.005848, 0.000000, -0.003072, -0.018711,-0.002821, 0.000000, 0.000000, 0.000000, 0.000000, 3.905494, 2.000000, 0.280000, 23.318813, 1.043993,0.000000, 0.000000, 0.116462
1.219000, 0.098591, 0.098440, 0.099567, 0.158460, 0.100000, -2.282910, 0.000000, -0.253123, -0.022403,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499423, 1.716909, 0.500000, 1.680021,1.402194, 5.992824, 0.000000, 0.121673, 0.043750, 0.042926, 0.109296, 162.000000, 1016.000000, 767.000000,203.000000, 0.002028, -0.027774, 0.000161, 0.030015, 0.001771, -0.005953, 0.000000, -0.004181, -0.022053,-0.002864, 0.000000, 0.000000, 0.000000, 0.000000, 3.920879, 2.000000, 0.290000, 23.328808, 1.053993,0.000000, 0.000000, 0.115478
1.229000, 0.098969, 0.099384, 0.098863, 0.157417, 0.100000, 1.987090, 0.000000, 0.273123, 0.030217,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499422, 1.727947, 0.500000, 1.691132,-1.581656, 3.795017, 0.000000, 0.120466, 0.043714, 0.042842, 0.108527, 166.000000, 1018.000000, 771.000000,207.000000, 0.000801, -0.027678, -0.000266, 0.028457, -0.001496, -0.005106, -0.000000, -0.006602, 0.030031,-0.002887, 0.000000, 0.000000, 0.000000, 0.000000, 3.904396, 2.000000, 0.300000, 23.338802, 1.063994,0.000000, 0.000000, 0.114485
1.239000, 0.097458, 0.098553, 0.098304, 0.156919, 0.100000, -1.792910, 0.000000, -0.724400, -0.069504,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499420, 1.738915, 0.500000, 1.702244,-1.653440, 4.707879, 0.000000, 0.119588, 0.043661, 0.042884, 0.108717, 169.000000, 1021.000000, 769.000000,206.000000, 0.001881, -0.027589, 0.000212, 0.030103, 0.000932, -0.006841, 0.000000, -0.005909, -0.068498,-0.002894, 0.000000, 0.000000, 0.000000, 0.000000, 3.897802, 2.000000, 0.310000, 23.348797, 1.073994,0.000000, 0.000000, 0.113498
1.249000, 0.096702, 0.096513, 0.097734, 0.159360, 0.100000, -0.672910, 0.000000, -0.563271, -0.053330,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499408, 1.749647, 0.500000, 1.713355,-3.060420, 3.083152, 0.000000, 0.118450, 0.043679, 0.042990, 0.106869, 173.000000, 1020.000000, 764.000000,216.000000, 0.004533, -0.027323, 0.000924, 0.033735, 0.000096, -0.006690, 0.000000, -0.006594, -0.051471,-0.002892, 0.000000, 0.000000, 0.000000, 0.000000, 3.909890, 2.000000, 0.319999, 23.358791, 1.083995,0.000000, 0.000000, 0.112532
1.259000, 0.095947, 0.095644, 0.094778, 0.157627, 0.100000, -4.312910, 0.000000, -0.557816, -0.052729,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499397, 1.760283, 0.500000, 1.724466,-3.154937, 6.058627, 0.000000, 0.117620, 0.043696, 0.042863, 0.107411, 176.000000, 1019.000000, 770.000000,213.000000, 0.005662, -0.026918, 0.000885, 0.035230, 0.003277, -0.006719, 0.000000, -0.003442, -0.050432,-0.002920, 0.000000, 0.000000, 0.000000, 0.000000, 3.897802, 2.000000, 0.329999, 23.368786, 1.093995,0.000000, 0.000000, 0.111575
1.269000, 0.096324, 0.096324, 0.095469, 0.155916, 0.100000, -3.752910, 0.000000, -0.142300, -0.011147,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499390, 1.770981, 0.500000, 1.735577,-3.957729, 1.958525, 0.000000, 0.116019, 0.043661, 0.042676, 0.105643, 182.000000, 1021.000000, 779.000000,223.000000, 0.004778, -0.026515, 0.000249, 0.034111, 0.003151, -0.006062, 0.000000, -0.002911, -0.010737,-0.002970, 0.000000, 0.000000, 0.000000, 0.000000, 3.900000, 2.000000, 0.339999, 23.378780, 1.103996,0.000000, 0.000000, 0.110612
1.279000, 0.098213, 0.097684, 0.097831, 0.156209, 0.100000, 3.247090, 0.000000, 0.041053, 0.007185,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499390, 1.781815, 0.500000, 1.746689,-4.453043, -1.703690, 0.000000, 0.116281, 0.043732, 0.042800, 0.104633, 181.000000, 1017.000000, 773.000000,229.000000, 0.003010, -0.026214, -0.000414, 0.031983, -0.002798, -0.005864, -0.000000, -0.008661, 0.007019,-0.003009, 0.000000, 0.000000, 0.000000, 0.000000, 3.876923, 2.000000, 0.349999, 23.388775, 1.113996,0.000000, 0.000000, 0.109637
1.289000, 0.099724, 0.099346, 0.099465, 0.156447, 0.100000, 0.937090, 0.000000, -0.268337, -0.023742,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499389, 1.792836, 0.500000, 1.757800,-4.549952, -1.862812, 0.000000, 0.113031, 0.043591, 0.042717, 0.103341, 194.000000, 1025.000000, 777.000000,237.000000, 0.000850, -0.026076, -0.000909, 0.029464, -0.001052, -0.006389, -0.000000, -0.007441, -0.023587,-0.003072, 0.000000, 0.000000, 0.000000, 0.000000, 3.905494, 2.000000, 0.359999, 23.398769, 1.123996,0.000000, 0.000000, 0.108645
1.299000, 0.101235, 0.100744, 0.099009, 0.152976, 0.100000, -3.542910, 0.000000, -0.186324, -0.015518,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499384, 1.804013, 0.500000, 1.768911,-5.058427, -4.884947, 0.000000, 0.114741, 0.043696, 0.042738, 0.103027, 187.000000, 1019.000000, 776.000000,239.000000, -0.000967, -0.026091, -0.001099, 0.027442, 0.002929, -0.006212, 0.000000, -0.003283, -0.015634,-0.003137, 0.000000, 0.000000, 0.000000, 0.000000, 3.876923, 2.000000, 0.369999, 23.408764, 1.133997,0.000000, 0.000000, 0.107639
1.309000, 0.101235, 0.100933, 0.101770, 0.154650, 0.100000, 1.007090, 0.000000, -0.214602, -0.018332,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499381, 1.815227, 0.500000, 1.780023,-3.151347, -7.306484, 0.000000, 0.112324, 0.043679, 0.042863, 0.102107, 197.000000, 1020.000000, 770.000000,245.000000, -0.001213, -0.026185, -0.000717, 0.027486, -0.001066, -0.006370, -0.000000, -0.007436, -0.018503,-0.003157, 0.000000, 0.000000, 0.000000, 0.000000, 3.912088, 2.000000, 0.379999, 23.418758, 1.143997,0.000000, 0.000000, 0.106630
1.319000, 0.099724, 0.100517, 0.101214, 0.156044, 0.100000, -1.932910, 0.000000, 0.123801, 0.015518,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499378, 1.826413, 0.500000, 1.791134,-3.888337, -8.053044, 0.000000, 0.112793, 0.043643, 0.042634, 0.101659, 195.000000, 1022.000000, 781.000000,248.000000, -0.000673, -0.026261, -0.000250, 0.028417, 0.001795, -0.005751, 0.000000, -0.003956, 0.015598,-0.003154, 0.000000, 0.000000, 0.000000, 0.000000, 3.869231, 2.000000, 0.389999, 23.428753, 1.153998,0.000000, 0.000000, 0.105623
1.329000, 0.102746, 0.101764, 0.102964, 0.158444, 0.100000, 1.077090, 0.000000, -0.025251, 0.000601,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499381, 1.837686, 0.500000, 1.802245,0.273978, -6.827919, 0.000000, 0.111632, 0.043608, 0.042532, 0.099936, 200.000000, 1024.000000, 786.000000,260.000000, -0.002293, -0.026356, -0.000702, 0.026250, -0.000962, -0.006048, -0.000000, -0.007010, 0.000612,-0.003181, 0.000000, 0.000000, 0.000000, 0.000000, 3.901099, 2.000000, 0.399998, 23.438747, 1.163998,0.000000, 0.000000, 0.104608
1.339000, 0.104257, 0.103350, 0.104025, 0.159794, 0.100000, -3.682910, 0.000000, 0.169107, 0.020026,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499382, 1.849152, 0.500000, 1.813357,-0.078963, -7.343573, 0.000000, 0.109428, 0.043643, 0.042655, 0.100215, 210.000000, 1022.000000, 780.000000,258.000000, -0.004356, -0.026621, -0.001055, 0.023569, 0.003362, -0.005612, 0.000000, -0.002251, 0.020697,-0.003220, 0.000000, 0.000000, 0.000000, 0.000000, 3.885714, 2.000000, 0.409998, 23.448742, 1.173999,0.000000, 0.000000, 0.103576
1.349000, 0.105012, 0.105050, 0.105714, 0.161120, 0.100000, 5.277090, 0.000000, 0.467121, 0.049778,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499391, 1.860817, 0.500000, 1.824468,3.218346, -0.940379, 0.000000, 0.107769, 0.043591, 0.042614, 0.098980, 218.000000, 1025.000000, 782.000000,267.000000, -0.006565, -0.027052, -0.001306, 0.020677, -0.004197, -0.005169, -0.000000, -0.009367, 0.052292,-0.003221, 0.000000, 0.000000, 0.000000, 0.000000, 3.902198, 2.000000, 0.419998, 23.458736, 1.183999,0.000000, 0.000000, 0.102527
1.359000, 0.103502, 0.104559, 0.103498, 0.158998, 0.100000, -7.952909, 0.000000, 0.666515, 0.069668,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499401, 1.872451, 0.500000, 1.835579,4.841877, 2.050649, 0.000000, 0.108175, 0.043626, 0.042573, 0.098057, 216.000000, 1023.000000, 784.000000,274.000000, -0.005927, -0.027557, -0.000531, 0.021585, 0.007522, -0.004509, 0.000000, 0.003013, 0.072844,-0.003154, 0.000000, 0.000000, 0.000000, 0.000000, 3.876923, 2.000000, 0.429998, 23.468731, 1.194000,0.000000, 0.000000, 0.101479
1.369000, 0.100857, 0.102519, 0.102012, 0.157982, 0.100000, 0.307090, 0.000000, 0.479800, 0.050926,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499415, 1.883872, 0.500000, 1.846690,4.699504, 2.206182, 0.000000, 0.108175, 0.043556, 0.042552, 0.096427, 216.000000, 1027.000000, 785.000000,287.000000, -0.003275, -0.027912, 0.000523, 0.024936, 0.000151, -0.004863, -0.000000, -0.004712, 0.052209,-0.003020, 0.000000, 0.000000, 0.000000, 0.000000, 3.902198, 2.000000, 0.439998, 23.478725, 1.204000,0.000000, 0.000000, 0.100452
1.379000, 0.098969, 0.099875, 0.100540, 0.159313, 0.100000, 1.287090, 0.000000, 0.927027, 0.095568,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499429, 1.894990, 0.500000, 1.857802,5.688936, 4.998607, 0.000000, 0.105811, 0.043573, 0.042511, 0.096671, 228.000000, 1026.000000, 787.000000,285.000000, 0.000162, -0.028014, 0.001365, 0.029114, -0.000314, -0.003966, -0.000000, -0.004280, 0.095449,-0.002862, 0.000000, 0.000000, 0.000000, 0.000000, 3.902198, 2.000000, 0.449998, 23.488720, 1.214001,0.000000, 0.000000, 0.099451
1.389000, 0.097458, 0.097986, 0.097580, 0.158499, 0.100000, -10.542910, 0.000000, 1.344715, 0.137232,90.000008, 90.000008, 0.000000, 0.000000, 0.000000, 0.000000, 0.499448, 1.905894, 0.500000, 1.868913,3.267399, 6.105287, 0.000000, 0.104877, 0.043538, 0.042491, 0.096064, 233.000000, 1028.000000, 788.000000,290.000000, 0.002618, -0.027897, 0.001573, 0.031894, 0.010374, -0.002855, 0.000000, 0.007519, 0.134469,-0.002705, 0.000000, 0.000000, 0.000000, 0.000000, 3.875824, 2.000000, 0.459998, 23.498714, 1.224001,0.000000, 0.000000, 0.098470
